geneID,gene.width,intron_width,recombination,POE
LOC100577279,1783,605,8,FALSE
LOC100577280,22468,10597,28.08,FALSE
LOC100577283,400112,394752,23.09,FALSE
LOC100577285,1360,472,24.25,FALSE
LOC100577286,3079,391,NA,FALSE
LOC100577288,2395,585,22.2,FALSE
LOC100577291,1926,723,NA,FALSE
LOC100577293,1387,329,26.87,FALSE
LOC100577295,3517,139,14.62,FALSE
LOC100577296,2150,637,0,FALSE
LOC100577300,1790,253,24.21,FALSE
LOC100577302,2159,677,5.23,FALSE
LOC100577303,10550,4555,NA,FALSE
LOC100577306,4674,1904,NA,FALSE
LOC100577307,16579,11442,NA,FALSE
LOC100577308,2842,807,53.07,FALSE
LOC100577309,2245,1020,19.23,FALSE
LOC100577317,3556,575,NA,FALSE
LOC100577320,3083,1378,12.93,FALSE
LOC100577322,12940,10423,10.38,FALSE
LOC100577324,2596,104,13.69,FALSE
LOC100577325,3028,1054,8.56,FALSE
LOC100577327,8456,2928,37.03,FALSE
LOC100577331,1211,342,3.17,FALSE
LOC100577332,84081,74308,28.92,FALSE
LOC100577334,2404,522,20.77,FALSE
LOC100577335,5035,3000,14.116,FALSE
LOC100577336,8218,6513,NA,FALSE
LOC100577341,874,213,8.35,FALSE
LOC100577342,2657,1485,7.44,FALSE
LOC100577343,19876,15740,28.91,TRUE
LOC100577344,1058,303,12.99,FALSE
LOC100577346,3730,1908,2.17,FALSE
LOC100577347,76439,73067,0,FALSE
LOC100577348,2980,346,30.5,FALSE
LOC100577351,1426,253,18.32666667,FALSE
LOC100577358,2085,477,20.58,FALSE
LOC100577359,5754,3682,23.7,FALSE
LOC100577360,1259,323,NA,FALSE
LOC100577362,1320,189,42.67,FALSE
LOC100577363,12724,10812,10.18,FALSE
LOC100577364,27600,11748,8.6,FALSE
LOC100577365,64922,59401,28.81,FALSE
LOC100577367,6596,849,33.51,FALSE
LOC100577369,4920,1323,7.085,FALSE
LOC100577371,1987,695,19.44,FALSE
LOC100577373,3682,1848,NA,FALSE
LOC100577376,12203,8091,12.21,TRUE
LOC100577377,3449,347,20.6,FALSE
LOC100577378,2293,780,16.51,FALSE
LOC100577381,2573,2030,23.73,FALSE
LOC100577382,2523,81,11.07,FALSE
LOC100577384,4259,601,NA,FALSE
LOC100577385,17217,14740,13.18,FALSE
LOC100577386,3613,1548,21.16,FALSE
LOC100577387,1521,287,42.38,FALSE
LOC100577393,156153,147346,17.976,FALSE
LOC100577394,2806,280,46.99,FALSE
LOC100577396,10353,5597,23.23,FALSE
LOC100577397,49164,44166,17.54,TRUE
LOC100577398,2988,781,NA,FALSE
LOC100577401,8510,3806,27.21,FALSE
LOC100577406,4785,3906,NA,FALSE
LOC100577407,48996,46975,NA,FALSE
LOC100577408,11691,8889,22.49,FALSE
LOC100577409,14306,6802,16.37,TRUE
LOC100577410,2472,204,7.23,FALSE
LOC100577418,2647,1677,1.49,FALSE
LOC100577422,1282,83,NA,FALSE
LOC100577423,1808,547,52.16,FALSE
LOC100577425,3216,848,13.52,FALSE
LOC100577428,108293,100439,NA,TRUE
LOC100577430,3513,443,17.92,TRUE
LOC100577436,15310,10291,25.4,FALSE
LOC100577437,13678,11478,NA,FALSE
LOC100577440,1880,323,15.13,FALSE
LOC100577441,2892,1027,9.78,FALSE
LOC100577444,32473,30980,NA,FALSE
LOC100577446,1556,315,21.02,FALSE
LOC100577449,3520,884,7.12,FALSE
LOC100577450,1550,342,29.72,FALSE
LOC100577451,1684,479,33.51,FALSE
LOC100577452,7874,4262,5.6,TRUE
LOC100577453,2568,506,28.39,FALSE
LOC100577454,2379,171,6.93,FALSE
LOC100577455,58195,55258,12.97,FALSE
LOC100577456,27011,16435,23.5,FALSE
LOC100577464,3845,888,37.27,FALSE
LOC100577466,1383,94,30.93,FALSE
LOC100577472,60488,57347,0,FALSE
LOC100577474,1429,722,NA,FALSE
LOC100577476,2784,671,NA,FALSE
LOC100577481,3737,977,27.72,FALSE
LOC100577482,2370,734,21.11,FALSE
LOC100577487,1207,702,NA,FALSE
LOC100577488,8053,7170,5.99,FALSE
LOC100577489,846,331,28.55,FALSE
LOC100577491,1519,549,18.59,FALSE
LOC100577492,94795,88573,26.68,FALSE
LOC100577493,3234,688,27.02,FALSE
LOC100577496,3823,560,30.06,FALSE
LOC100577497,2457,424,17.42,FALSE
LOC100577498,9294,3677,30.885,FALSE
LOC100577499,2175,721,22.55,FALSE
LOC100577501,7492,1348,25.89,FALSE
LOC100577504,20936,17263,52.05,FALSE
LOC100577506,1778,694,10.92,FALSE
LOC100577507,5096,3740,9.19,FALSE
LOC100577510,3143,1686,8.46,FALSE
LOC100577513,2555,860,16.26,FALSE
LOC100577515,3796,1148,33.51,FALSE
LOC100577516,4672,3082,67.27,FALSE
LOC100577517,193183,175274,16.25,FALSE
LOC100577519,2582,1275,11.66,TRUE
LOC100577520,1941,182,3.42,FALSE
LOC100577521,7120,1532,21.68,FALSE
LOC100577522,215897,202337,16.58,FALSE
LOC100577525,3061,472,12.14,FALSE
LOC100577527,968,454,26.85,FALSE
LOC100577530,20729,15869,30.08,FALSE
LOC100577533,1574,501,25.78,FALSE
LOC100577537,8329,4586,51.43,FALSE
LOC100577538,4407,1849,NA,FALSE
LOC100577539,4048,3379,NA,FALSE
LOC100577541,2542,544,28.62,FALSE
LOC100577542,99636,95626,NA,FALSE
LOC100577543,21740,17966,25.78,FALSE
LOC100577544,2267,509,36.97,FALSE
LOC100577546,2156,224,14.26,FALSE
LOC100577548,2138,308,32.77,FALSE
LOC100577551,2119,318,20.30333333,FALSE
LOC100577552,11298,7054,28.02,FALSE
LOC100577553,1715,829,32.52,FALSE
LOC100577559,49774,48693,NA,FALSE
LOC100577561,2381,188,23.58,FALSE
LOC100577562,5393,959,24.73,FALSE
LOC100577565,619,204,NA,FALSE
LOC100577569,13113,8612,30.63,FALSE
LOC100577571,1690,795,NA,FALSE
LOC100577573,9783,8846,6.12,FALSE
LOC100577574,4221,2009,26.76,FALSE
LOC100577575,1782,766,23.89,FALSE
LOC100577576,10605,8958,16.58,FALSE
LOC100577577,1015,368,33.28,FALSE
LOC100577578,6594,1954,9.81,FALSE
LOC100577579,1015,202,17.4,FALSE
LOC100577580,2435,818,5.11,FALSE
LOC100577582,1713,360,10.94,FALSE
LOC100577584,4517,499,33.44,FALSE
LOC100577585,6466,5241,2.13,FALSE
LOC100577587,20228,14305,8.152222222,FALSE
LOC100577590,2317,417,21.32,FALSE
LOC100577594,1504,458,NA,FALSE
LOC100577596,1159,270,8.66,FALSE
LOC100577598,7349,4901,20.46,FALSE
LOC100577600,24745,19249,24.24,TRUE
LOC100577602,7236,2064,25.91,FALSE
LOC100577603,23403,18705,19.85,FALSE
LOC100577605,1996,773,30.24,FALSE
LOC100577606,1461,213,38.83,FALSE
LOC100577607,2154,992,6.51,FALSE
LOC100577610,5799,1861,0.933333333,FALSE
LOC100577614,2932,1225,26.43,FALSE
LOC100577620,10244,6066,16.46,FALSE
LOC100577623,1448,NA,3.17,FALSE
LOC100577629,25764,24057,15.15,TRUE
LOC100577632,28183,24307,31.63666667,FALSE
LOC100577634,1782,362,21.44,FALSE
LOC100577635,42728,33168,36.2725,FALSE
LOC100577636,81374,75660,23.36,FALSE
LOC100577638,31989,27884,14.61,FALSE
LOC100577640,3143,882,9.94,FALSE
LOC100577641,2412,1815,25.82,FALSE
LOC100577644,1009,290,44.19,FALSE
LOC100577646,4589,443,NA,FALSE
LOC100577648,1296,331,25.07,FALSE
LOC100577649,6882,3292,13.14,FALSE
LOC100577651,1382,272,37.73,FALSE
LOC100577654,3048,174,NA,FALSE
LOC100577655,3218,431,13.93,FALSE
LOC100577656,38633,29097,43.77,TRUE
LOC100577661,974,181,37.97,FALSE
LOC100577667,2489,580,18.3,FALSE
LOC100577669,17097,11360,25.2725,FALSE
LOC100577670,26640,18055,23.26,FALSE
LOC100577671,1495,298,21.51,FALSE
LOC100577672,4418,1580,11.955,FALSE
LOC100577673,1769,354,25.63,FALSE
LOC100577675,5620,1950,12.5,FALSE
LOC100577676,1980,548,10.96,FALSE
LOC100577678,4677,2204,28.885,FALSE
LOC100577679,2685,728,35.275,FALSE
LOC100577680,2749,1249,13.71,FALSE
LOC100577681,2714,NA,14.85,FALSE
LOC100577682,4832,2453,26.18,FALSE
LOC100577683,2110,1445,8.96,FALSE
LOC100577687,3260,681,11.34,FALSE
LOC100577689,3707,1000,25,FALSE
LOC100577690,940,239,6.51,FALSE
LOC100577692,52472,42126,35.97,FALSE
LOC100577693,2312,942,37.53,FALSE
LOC100577694,19234,17101,16.608,FALSE
LOC100577695,6836,3847,NA,FALSE
LOC100577696,22763,18780,23.11,FALSE
LOC100577697,61070,56356,16.14,FALSE
LOC100577698,2343,84,20.36,FALSE
LOC100577699,1015,363,20.75,FALSE
LOC100577702,1043,306,2.39,FALSE
LOC100577704,5058,3359,NA,FALSE
LOC100577707,4159,2287,31.185,TRUE
LOC100577711,3054,1069,8.51,FALSE
LOC100577712,5989,3964,24.58,FALSE
LOC100577714,1741,296,20.69,FALSE
LOC100577715,2580,182,21.56,FALSE
LOC100577717,4861,2154,8.44,FALSE
LOC100577719,2972,307,35.61,FALSE
LOC100577721,1876,1115,NA,FALSE
LOC100577722,1624,373,8.336666667,FALSE
LOC100577723,45213,43427,NA,FALSE
LOC100577724,1606,548,25.05,FALSE
LOC100577725,550,156,26.93,FALSE
LOC100577727,1209,493,28.23,FALSE
LOC100577731,2230,949,NA,FALSE
LOC100577735,2810,886,7.87,FALSE
LOC100577737,3230,1387,NA,FALSE
LOC100577739,13101,4408,16.34,FALSE
LOC100577742,3017,254,20.78,FALSE
LOC100577743,4880,2321,28.98,FALSE
LOC100577744,1058,166,NA,FALSE
LOC100577746,3075,735,8.66,FALSE
LOC100577748,3477,2722,8.026666667,FALSE
LOC100577749,8036,1540,27.67,FALSE
LOC100577751,19115,17121,35.01,FALSE
LOC100577752,56874,53936,33.51,FALSE
LOC100577753,3361,2151,6.47,FALSE
LOC100577754,1231,124,0,FALSE
LOC100577755,3725,2074,21.38,FALSE
LOC100577756,3768,894,8.41,FALSE
LOC100577758,11806,9521,31.46,FALSE
LOC100577759,123361,121132,31.066,FALSE
LOC100577763,9510,1041,28.71,FALSE
LOC100577764,8274,5169,15.74,FALSE
LOC100577766,3640,342,10.18,FALSE
LOC100577767,2696,1642,NA,TRUE
LOC100577769,11180,6971,16.43,FALSE
LOC100577771,3360,615,1.755,FALSE
LOC100577772,39390,23043,12.09,FALSE
LOC100577773,614,306,NA,FALSE
LOC100577777,1608,319,38.57,FALSE
LOC100577778,3257,540,18.54,FALSE
LOC100577781,10790,5667,NA,TRUE
LOC100577782,1322,181,NA,FALSE
LOC100577783,16638,9110,29.388,FALSE
LOC100577784,3453,571,20.9,FALSE
LOC100577786,6604,3197,20.905,FALSE
LOC100577787,2234,506,22.26,FALSE
LOC100577788,1774,580,9.05,FALSE
LOC100577789,2151,702,NA,FALSE
LOC100577795,11086,7752,25.05,FALSE
LOC100577797,1111,604,8.79,FALSE
LOC100577798,238343,229483,27.63,FALSE
LOC100577801,175279,162728,32.065,FALSE
LOC100577803,2473,363,27.38,FALSE
LOC100577805,2394,1326,18.08333333,FALSE
LOC100577809,2273,769,15.89,FALSE
LOC100577810,14361,5851,25.39,FALSE
LOC100577813,2892,1453,22.3,FALSE
LOC100577815,6277,2836,23.16,FALSE
LOC100577816,7419,2149,NA,FALSE
LOC100577817,4320,2597,25.91,FALSE
LOC100577819,2497,1483,12.59,TRUE
LOC100577822,11627,3212,NA,FALSE
LOC100577823,1978,1114,0,FALSE
LOC100577825,1803,401,13.15,FALSE
LOC100577827,80704,49957,21.59,FALSE
LOC100577829,5313,398,26.37,FALSE
LOC100577833,1692,610,16.29,FALSE
LOC100577836,1313,260,0,FALSE
LOC100577839,6245,4731,28.78,FALSE
LOC100577840,1353,127,10.89,FALSE
LOC100577841,1359,356,21.87,FALSE
LOC100577844,3835,2406,28.97,FALSE
LOC100577845,5253,1780,29.46,FALSE
LOC100577846,13818,8340,15.41,FALSE
LOC100577847,48341,45017,27.53,FALSE
LOC100577848,3107,96,NA,FALSE
LOC100577849,2694,913,18.06,FALSE
LOC100577856,3223,1646,12.1,FALSE
LOC100577863,5849,808,NA,FALSE
LOC100577867,1650,299,21.68,FALSE
LOC100577870,3971,2798,0,FALSE
LOC100577872,9500,7133,6.42,FALSE
LOC100577875,2223,1047,11.32,FALSE
LOC100577876,1781,555,30.88,FALSE
LOC100577877,2667,194,28.37,TRUE
LOC100577879,180352,176098,18.25,FALSE
LOC100577882,24140,19407,27.02,FALSE
LOC100577883,5404,3552,2.646666667,FALSE
LOC100577885,1694,281,24.7,FALSE
LOC100577886,8884,1673,22.63,FALSE
LOC100577888,12998,9145,22.4,FALSE
LOC100577889,1802,485,23.565,FALSE
LOC100577890,2598,1305,NA,FALSE
LOC100577891,1906,196,NA,FALSE
LOC100577894,10393,3647,5.76,FALSE
LOC100577895,1835,806,32.49,FALSE
LOC100577896,3604,506,22.34,FALSE
LOC100577899,705,NA,19.24,FALSE
LOC100577901,5973,4647,27.2,FALSE
LOC100577902,1857,289,21.76,FALSE
LOC100577903,7744,891,40.3,TRUE
LOC100577905,9346,2881,6.7,FALSE
LOC100577908,5201,1044,9.35,FALSE
LOC100577909,2779,1261,7.7,FALSE
LOC100577912,89784,88525,27.71,TRUE
LOC100577913,5515,2360,22.44111111,TRUE
LOC100577914,5829,3736,NA,FALSE
LOC100577915,2396,1603,13.83,FALSE
LOC100577918,3363,876,28.965,FALSE
LOC100577919,4164,919,24.63,FALSE
LOC100577920,18360,13111,27.11,TRUE
LOC100577921,5299,3616,33.51,FALSE
LOC100577923,1081,319,14.86,FALSE
LOC100577927,3471,659,20.46,FALSE
LOC100577929,2005,146,NA,FALSE
LOC100577931,2079,337,30.23,FALSE
LOC100577932,90268,87811,28.52333333,FALSE
LOC100577936,117245,111895,14.12,FALSE
LOC100577938,1824,407,21.4,FALSE
LOC100577939,2667,974,27.35,FALSE
LOC100577941,2125,604,9.49,FALSE
LOC100577942,8347,6561,43.26,FALSE
LOC100577943,6833,4910,10.06,TRUE
LOC100577945,274123,267639,NA,FALSE
LOC100577949,5390,3239,28.97,FALSE
LOC100577955,3085,979,26.83,FALSE
LOC100577958,7222,2271,26.39,FALSE
LOC100577959,33496,30401,29.15,TRUE
LOC100577963,2352,758,14.8,FALSE
LOC100577966,1834,208,22.22,FALSE
LOC100577967,1961,437,9.73,FALSE
LOC100577971,64438,61771,NA,FALSE
LOC100577972,22987,7041,25.43333333,FALSE
LOC100577974,20792,17708,20.22,FALSE
LOC100577976,887,NA,30.26,FALSE
LOC100577977,35953,34120,12.45,FALSE
LOC100577978,1855,313,NA,FALSE
LOC100577979,1946,416,21.91,FALSE
LOC100577980,51254,47515,20.04666667,FALSE
LOC100577981,3491,672,16.27,FALSE
LOC100577982,1290,292,6.15,FALSE
LOC100577986,8660,3627,7.94,FALSE
LOC100577988,3558,799,38.06,FALSE
LOC100577992,955,158,29.24,FALSE
LOC100577995,32353,25746,0.16,FALSE
LOC100577996,4021,2240,20.68,FALSE
LOC100577997,8248,6907,27.81,FALSE
LOC100577998,70567,66544,20.795,FALSE
LOC100577999,1969,274,NA,FALSE
LOC100578001,3077,1992,NA,FALSE
LOC100578002,618,NA,20.16,FALSE
LOC100578005,2601,719,15.88,FALSE
LOC100578006,3578,1935,31.91,FALSE
LOC100578011,2248,87,35.06,FALSE
LOC100578013,1980,236,21.64,FALSE
LOC100578014,3451,618,26.37,FALSE
LOC100578015,5833,2263,35.13,FALSE
LOC100578016,4856,1497,NA,FALSE
LOC100578017,8552,6679,45.45,FALSE
LOC100578019,4492,2870,NA,FALSE
LOC100578020,6161,5282,3.5,FALSE
LOC100578023,1147,498,28.64,FALSE
LOC100578025,1264,114,13.11,FALSE
LOC100578030,17916,15807,10.01888889,FALSE
LOC100578031,20719,17207,29.5525,FALSE
LOC100578034,3979,464,NA,FALSE
LOC100578035,2450,976,1.42,FALSE
LOC100578040,9267,2610,12.44,TRUE
LOC100578041,2763,1302,11.12,TRUE
LOC100578042,12651,9489,30.26,FALSE
LOC100578044,2303,98,31.44,TRUE
LOC100578045,5891,2665,22.63,FALSE
LOC100578046,4974,2856,5.2,FALSE
LOC100578047,1665,304,21.84,FALSE
LOC100578048,2131,324,15.88,FALSE
LOC100578051,42838,38415,26.05333333,FALSE
LOC100578053,5503,3484,NA,FALSE
LOC100578055,14678,13271,13.11,FALSE
LOC100578057,2196,922,NA,FALSE
LOC100578059,15784,10621,5.41,FALSE
LOC100578060,1656,87,22.6,FALSE
LOC100578061,824,221,9.89,FALSE
LOC100578066,74866,68051,2.994285714,FALSE
LOC100578067,28591,23472,17.56,FALSE
LOC100578068,44535,36791,5.01,FALSE
LOC100578071,7890,1814,1.87,FALSE
LOC100578072,3067,974,30.09,FALSE
LOC100578082,3720,900,NA,FALSE
LOC100578083,1751,297,21.6,FALSE
LOC100578084,1789,680,28.2,TRUE
LOC100578085,1420,312,13.31,FALSE
LOC100578089,2736,317,3.42,FALSE
LOC100578090,4483,1652,28.63,FALSE
LOC100578091,12484,9786,12.14,FALSE
LOC100578093,1552,977,36.48,FALSE
LOC100578100,4683,1232,32.58,FALSE
LOC100578101,1511,77,NA,FALSE
LOC100578102,314712,308340,NA,FALSE
LOC100578104,3612,2295,NA,FALSE
LOC100578105,2596,187,13.33,FALSE
LOC100578106,5901,3127,34.265,TRUE
LOC100578107,2640,1021,13.11,FALSE
LOC100578109,4575,3065,15.63,FALSE
LOC100578112,22564,19670,14.13,FALSE
LOC100578113,939,189,29.97,FALSE
LOC100578115,1899,1250,NA,FALSE
LOC100578119,1657,729,28.92,FALSE
LOC100578121,7935,5923,26.37,FALSE
LOC100578123,1737,639,13.6,FALSE
LOC100578126,22730,19530,3.1,FALSE
LOC100578127,3288,761,21.885,FALSE
LOC100578128,1917,145,NA,FALSE
LOC100578129,7934,1241,19.69,FALSE
LOC100578130,1699,383,12.27,FALSE
LOC100578131,1195,487,NA,FALSE
LOC100578132,3807,1358,8.39,FALSE
LOC100578133,4864,2819,0,FALSE
LOC100578134,4984,2194,NA,FALSE
LOC100578137,2613,1639,14.91,FALSE
LOC100578142,1570,302,21.36,FALSE
LOC100578144,5843,2409,30.1,TRUE
LOC100578146,8534,1492,15.72,FALSE
LOC100578151,3654,1865,4.3,FALSE
LOC100578154,4595,91,NA,FALSE
LOC100578156,2288,149,11.56,FALSE
LOC100578157,2369,1812,10.18,FALSE
LOC100578159,7172,2540,11.1775,FALSE
LOC100578161,6870,2722,4.51,FALSE
LOC100578162,8621,6470,7.84,FALSE
LOC100578165,78291,74474,36.2,FALSE
LOC100578168,15357,12258,24.83,TRUE
LOC100578170,2656,272,41.16,FALSE
LOC100578173,15379,10743,NA,FALSE
LOC100578177,4058,1556,30.58,TRUE
LOC100578184,1551,752,0,FALSE
LOC100578187,3039,306,NA,FALSE
LOC100578188,967,71,22.47,FALSE
LOC100578189,6045,2667,24.045,FALSE
LOC100578191,1306,659,3.77,FALSE
LOC100578193,1279,231,13,FALSE
LOC100578194,5214,2550,NA,FALSE
LOC100578200,2939,1824,23.99,FALSE
LOC100578201,6030,1136,24.74,TRUE
LOC100578205,2765,719,17.85,FALSE
LOC100578207,2700,855,30.36,FALSE
LOC100578209,5086,3180,24.195,FALSE
LOC100578210,1718,301,22.15,FALSE
LOC100578212,3707,1907,19.48,FALSE
LOC100578213,2661,499,30.12,FALSE
LOC100578215,13686,11197,7.91,FALSE
LOC100578218,913,144,12.2,FALSE
LOC100578220,58289,52142,10.27,FALSE
LOC100578223,660,167,10.24,FALSE
LOC100578226,6033,2728,19.85,FALSE
LOC100578227,9121,453,13.19,FALSE
LOC100578230,3310,2108,48.53,FALSE
LOC100578232,2490,1750,24.73,FALSE
LOC100578233,3970,1297,17.47,FALSE
LOC100578235,1705,280,42.96,FALSE
LOC100578236,126092,120237,14.99,FALSE
LOC100578237,5612,1233,17.86,FALSE
LOC100578238,4189,598,23,FALSE
LOC100578239,8092,4606,14.4,FALSE
LOC100578243,1275,427,6.27,FALSE
LOC100578244,18722,17747,8.3,FALSE
LOC100578245,1498,406,1.74,FALSE
LOC100578246,21549,17266,26.82,FALSE
LOC100578247,2417,1026,6.52,FALSE
LOC100578248,46443,41501,26.02,FALSE
LOC100578249,1436,325,26.18,FALSE
LOC100578253,11250,6587,13.53666667,FALSE
LOC100578254,4575,453,NA,FALSE
LOC100578255,7374,2136,19.425,FALSE
LOC100578257,2957,899,74.92,FALSE
LOC100578259,1933,506,29.99,FALSE
LOC100578260,3222,843,9.68,FALSE
LOC100578261,8805,4467,NA,FALSE
LOC100578262,8546,2660,8.031666667,TRUE
LOC100578263,13052,8229,28.5,FALSE
LOC100578265,1063,439,28.92,FALSE
LOC100578266,6274,4535,26.36,FALSE
LOC100578269,3189,1412,39.27,FALSE
LOC100578271,5659,1643,17.14,FALSE
LOC100578276,8495,4606,23.44,FALSE
LOC100578277,1012,181,40.91,FALSE
LOC100578281,7028,1933,0.855,FALSE
LOC100578283,1363,472,NA,FALSE
LOC100578285,3626,1551,NA,FALSE
LOC100578286,5094,2186,9.705,FALSE
LOC100578289,2343,598,74.71,FALSE
LOC100578296,4254,2063,20.35,FALSE
LOC100578298,2930,687,39.07666667,FALSE
LOC100578300,14297,10893,12.5525,FALSE
LOC100578307,3136,829,16.35,FALSE
LOC100578309,3296,1616,21.9,FALSE
LOC100578311,1496,521,15.03,TRUE
LOC100578314,122695,116948,21.54,FALSE
LOC100578316,1246,146,26.3,FALSE
LOC100578317,9407,1565,NA,FALSE
LOC100578320,6787,1652,NA,TRUE
LOC100578321,18778,9797,32.08583333,FALSE
LOC100578323,11942,8124,13.42,FALSE
LOC100578329,3573,1824,24.42,FALSE
LOC100578330,1903,227,17.86,FALSE
LOC100578332,105268,103211,0,FALSE
LOC100578334,2215,1279,38.08,TRUE
LOC100578337,76802,66985,21.62,FALSE
LOC100578339,4242,63,20.24,FALSE
LOC100578341,3339,2519,25.3,FALSE
LOC100578343,5203,1451,NA,FALSE
LOC100578345,19044,15272,45.7725,FALSE
LOC100578346,2469,990,3.14,FALSE
LOC100578347,1737,924,1.73,FALSE
LOC100578349,45919,43283,25.05,FALSE
LOC100578352,4899,3033,14.9,FALSE
LOC100578353,3697,1284,NA,FALSE
LOC100578354,17205,16559,NA,FALSE
LOC100578355,3004,558,8.2,FALSE
LOC100578356,5509,1111,17.81,FALSE
LOC100578357,803,490,NA,FALSE
LOC100578360,2448,130,25.41,FALSE
LOC100578361,2638,1201,NA,FALSE
LOC100578363,6386,1884,6.47,FALSE
LOC100578366,2568,1536,NA,FALSE
LOC100578367,3832,1136,NA,FALSE
LOC100578368,15911,8589,18.41,FALSE
LOC100578370,4425,1006,20.34,FALSE
LOC100578375,1997,250,NA,FALSE
LOC100578378,2122,1381,NA,FALSE
LOC100578380,1746,644,16.43,FALSE
LOC100578382,4693,1075,36.98,FALSE
LOC100578386,5796,1606,0,FALSE
LOC100578388,18773,14582,8.37,TRUE
LOC100578389,67071,64025,3.31625,FALSE
LOC100578391,2740,2076,NA,FALSE
LOC100578394,2729,1084,NA,FALSE
LOC100578397,2630,1010,17.34,FALSE
LOC100578399,15479,14658,19.96,FALSE
LOC100578400,2893,1057,44.09,FALSE
LOC100578402,1850,307,22.22,FALSE
LOC100578404,6070,164,32.16,FALSE
LOC100578406,3730,1420,9.26,FALSE
LOC100578409,3032,708,NA,TRUE
LOC100578412,4098,1206,41.41,FALSE
LOC100578413,2244,565,10.59,FALSE
LOC100578417,3166,1293,18.21,TRUE
LOC100578418,16426,15475,21.1,FALSE
LOC100578420,54564,51385,19.805,TRUE
LOC100578421,7044,4268,14.8,TRUE
LOC100578423,340639,330730,17.4425,FALSE
LOC100578424,1627,63,30.04,FALSE
LOC100578428,1713,620,4.63,FALSE
LOC100578429,6057,1213,16.96,FALSE
LOC100578430,2902,310,NA,FALSE
LOC100578433,10278,4036,16.41,FALSE
LOC100578434,13255,5660,24.3,FALSE
LOC100578436,141989,123906,NA,FALSE
LOC100578437,9803,2275,17.87,FALSE
LOC100578438,3443,432,NA,TRUE
LOC100578439,13756,9202,21.24666667,TRUE
LOC100578440,4016,822,NA,FALSE
LOC100578442,3601,1329,28.06,FALSE
LOC100578443,2443,505,9.63,FALSE
LOC100578444,6262,2170,NA,TRUE
LOC100578445,5726,1130,12.91,FALSE
LOC100578446,31451,27612,27.08,FALSE
LOC100578448,5877,4469,27.22,FALSE
LOC100578450,8162,2660,12.665,FALSE
LOC100578454,6953,5754,NA,FALSE
LOC100578455,30621,28720,NA,FALSE
LOC100578458,6947,307,NA,FALSE
LOC100578461,51781,45735,NA,FALSE
LOC100578464,2164,62,27.54,FALSE
LOC100578466,7021,4551,0,FALSE
LOC100578467,11490,6709,10.53,TRUE
LOC100578468,2236,1002,0.16,FALSE
LOC100578472,2195,963,22.93,FALSE
LOC100578473,782,167,25.28,FALSE
LOC100578474,53899,51008,NA,FALSE
LOC100578475,2022,348,NA,FALSE
LOC100578476,14888,2324,48.44,FALSE
LOC100578478,4197,2418,30.25,FALSE
LOC100578479,2962,1313,4.84,FALSE
LOC100578482,2728,145,20.615,FALSE
LOC100578483,1629,275,27.14,FALSE
LOC100578484,4582,2588,41.46,FALSE
LOC100578498,25016,20127,16.845,FALSE
LOC100578502,3116,922,20.61,FALSE
LOC100578503,3078,1105,16.82,FALSE
LOC100578506,10622,3784,25.81,FALSE
LOC100578507,6933,5570,8.865,FALSE
LOC100578508,2304,1805,NA,FALSE
LOC100578512,10012,3912,17.69,FALSE
LOC100578513,1965,NA,7.15,FALSE
LOC100578514,1781,353,31.75,FALSE
LOC100578515,68452,63869,9.633333333,FALSE
LOC100578519,11536,7762,0.16,FALSE
LOC100578520,1645,416,19.64,FALSE
LOC100578522,1698,670,10.78,FALSE
LOC100578523,6998,4926,15.21,FALSE
LOC100578524,18208,10679,0.68,FALSE
LOC100578526,1804,682,21.01,FALSE
LOC100578529,7066,620,19.48,FALSE
LOC100578530,1407,411,25.3,FALSE
LOC100578532,1151,185,39.03,FALSE
LOC100578534,1883,968,17.4,FALSE
LOC100578537,4195,987,16.78,FALSE
LOC100578540,2558,1897,16.98,FALSE
LOC100578542,6478,3984,0.57,FALSE
LOC100578543,4801,157,14.71,FALSE
LOC100578544,2250,496,NA,FALSE
LOC100578546,2656,615,32.74,FALSE
LOC100578547,3557,1043,22.09,TRUE
LOC100578548,2206,905,25.94,FALSE
